id,text
test_001372, can thiệp làm gì.
test_001373,"Tôi cho rằng bạn là người vô tâm, không có tình thương. Nói rộng hơn, tầm suy nghĩ của bạn rất hạn hẹp. Nói dại, chẳng may cháu nào đứng dưới trời nóng, ngoài cổng trường như thế mà có sự cố xảy ra thì lúc đấy không chỉ hiệu trưởng mà cả Sở cũng có trách nhiệm liên đới đấy. Ở đấy mà tỉnh không phải can thiệp. Khi nào con bạn bị đối xử như thế xem bạn có nhảy lên không."
test_001374,"Đồng ý với bạn chỗ đội cần thiết và cũng khô như sai, sai nếu có là chỗ người lớn chưa qui định, hướng dẫn và kiểm tra các cháu. Nhưng xưa nay đi học, đi làm chỉ nghe đi trễ bị phạt, đến sớm vài phút buổi trưa chứ không phải đến lúc 4, 5 giờ sáng, bạn quá cường điệu chổ mốc thời gian 13h và 14h, đên trễ chắc chắn bị phạt và đến sớm cũng bị phạt thì bạn muốn làm sao, làm như nhà trường và cô giáo có phải giống ép những người không học bán trú phải chấp nhận bán trú hay sao? Có thể bạn ủng hộ cô giáo và nhà trường do bạn cũng ủng hộ bán trú nhưng đâu phải ai cũng có điều kiện hoặc ủng hộ. Việc chụp hình phê bình cháu bé vì đến sớm đã nhận sai thì không bàn nữa, nếu bà mẹ không đưa tin lên face thì thiên hạ sẽ không biết có chuyện ngược đời và phản giáo dục như vậy. Chỗ cô giáo và nhà trường không chủ động tìm cách khắc phục mà lại tìm cách đỗ lỗi cho đứa bé vậy có chấp nhận được không?"
test_001375,"Đồng ý với bạn là thứ 7,CN con cái mà nô nghịch là bố mẹ cũng quát tháo inh ỏi, nhưng chắc chắn ko bắt ra sân nắng đứng nhé,còn chuyện đến sớm là do hoàn cảnh của người mẹ đơn thân,cực chẳng đã họ mới phải làm vậy,ko phải ai cũng có đk như bạn đâu"
test_001376,"Bạn Nguyễn Tâm nói làm mình không hiểu bạn là người kiểu gì? Bạn đang ngồi ở nhà bạn và con bạn đang được bao bọc nên bạn ko hiểu cảm giác của người khác ah? Bạn có đọc từ đầu câu chuyện không?<br/>- Mẹ phải vào làm việc lúc 1h30 và con thì vào học lúc 2h.&nbsp; Vì mưu sinh nên người ta mới phải thế, vì lương thấp mới phải đưa con về nhà ăn cơm giữa trưa nắng 40 độ để tiết kiệm tiền bạn ah. Ngồi đó mà phán xét<br/>- Mỗi đứa trẻ được sống trong môi trường khác nhau và từ đó hình thành tính cách. Con trẻ được nuông chiều có thể sẽ nghịch ngợm vì nó nghĩ nó là nhất... Con bạn nghịch ko ngủ và bạn quát con đó là gia đình bạn. Còn nhà trường vơ đũa cả nắm, coi các con đứa nào cũng nghịch và đẩy ra hết cổng để các con bán trú ngủ thì nếu là con bạn thì bạn nghĩ sao? Tôi đọc cmt của bạn thì tôi đoán đc chắc bạn 3 máu 6 cơn lao thẳng vào trường mà hỏi tội cô giáo và BGH trường đấy.<br/>Hãy đặt địa vị mình vào người ta mà nói chứ đừng núp sau bàn phím rồi nói suy nghĩ của mình khi bạn chưa từng trải qua nhưngx việc thế này bạn nhé.<br/>&nbsp;"
test_001377,Nghe bình luận biết ngay là giáo viên.
test_001378,"Tôi bảo vệ trẻ nhỏ không bảo vệ ai, việc đưa 1 đứa trẻ ra ngoài cổng trường giữa trưa là sai. Còn ai sai thì có đầu óc biết suy nghĩ thì phải nhận ra. Nhà trường cũng không thiếu không gian cho trẻ trú nắng trong 15p 30p chờ giờ vào lớp. Cách làm của nhà trường không sai, nhưng thiếu tính nhân văn. Phụ huynh cũng không đúng khi không tuân theo quy định của trường, nhưng cũng có lý do phải làm vậy."
test_001379, đi dạy trễ đc k bạn.
test_001380,"Bạn chưa đọc bài đã bình luận. PH họ phải đi làm sớm, đưa con đến trước để kịp giờ làm. Những cái sai cần phải điều chỉnh cho phù hợp thì bạn lấy sự thủ cựu lỗi thời của mình ra phản đối."
test_001381,Thực ra là bất đắc dĩ thôi bạn đáng nói là cách làm phản giáo dục của giáo viên thôi. Đây ko là chuyện nhỏ đâu.
test_001382,"Tôi thực sự không hiểu bạn là kiểu người gì! Nói chuyện vô lý thế mà cũng nói được? Ai bắt toàn bộ cô giáo phải thức chờ cac cháu, nhà trường bố trí 1-2 người đón các cháu vào 1-2 phòng trống thì có gì ảnh hưởng? Hay bạn nghĩ cả trường chỉ có 1 giáo viên và bắt cô thức thêm nửa tiếng là quá cực nhọc? Và ở đâu không phải 13h và 14h giờ mà là 13h15 và 13h30, cháu chỉ đến sớm 15 phút. Cứ cho là nửa tiếng đi, thêm 1 người lớn trực thêm nửa tiếng, có cực nhọc lắm không?"
test_001383,"Con nhà tôi chỉ học một buổi, không đăng kí học thêm vì vc tôi cho rằng tiểu học chỉ tập trung phát triển thể chất, ăn ngủ nghỉ là chính học là phụ.<br/>Tôi không ủng hộ việc học hai buổi trên ngày và tôi thấy việc này nên xử lý ở cấp phòng không cần phải lôi lên cấp sở cấp tỉnh. Nội quy của trường đã thông qua và được sự đồng ý thì đừng đưa lý do cá nhân để áp đặt lên cả tập thể.&nbsp;"
test_001384,Bạn nói gần đúng hết trừ việc trách bố mẹ cho con đi học sớm. Có ai muốn thế nhưng vì công việc họ phải làm sớm thì bắt buộc phải đưa con đi sớm. Cực chẳng đã mới phải làm vậy.bạn 13h phải làm con bạn 14h mới học bạn không nhờ được ai đưa con đi học vậy bạn sử lý thế nào.
test_001385,"Xin lỗi bạn tôi không phản đối nhưng bản thân cô ấy phải tự sắp xếp. Trước đây vợ tôi hết chế độ thai sản là phải ôm hai bầu sữa đi làm còn tôi làm cả thứ 7cn, người thân ở xa nhưng vì mưu sinh cũng phải sắp xếp. Thông tin từ một phía chưa thể chắc chắn điều gì, nếu tôi có thời gian để đi rình mò khơi chuyện vậy sao không dành thời gian đó bên con."
test_001386,"Bạn có biết nhiều người cho con đi học không phải vì muốn con được học thêm nhiều không? Cái quan trọng hơn là người ta cần phải đi làm để mưu sinh. Con bạn có thể học 1 buổi được, nhưng bạn nghĩ bạn đi làm nửa buổi người ta có chấp nhận không?"
test_001387,"Trước khi trách người thì cũng phải xem lại mình. Tôi cũng đã qua thời con nhỏ, không ở cạnh người thân, tôi cũng đã dắt tay con vào lớp 1, hướng dẫn con qua ngã tư rồi đến khi con biết đi xe đạp day con đi đúng phần đường của mình nhất là re trái đoạn góc khuất ra sao. Nói thật nhiều người có thời gian đi bắt bẻ người khác nhưng không có thời gian chăm sóc con mình. Tôi nêu quan điểm của mình chứ không đánh giá sự việc ai đúng ai sai."
test_001388,"Nhà bạn có điều kiện, có người ở nhà trông cháu nên bạn cho cháu học 1 buổi được. Còn nhà người ta chỉ có một mẹ một con. Phát biểu của bạn thể hiện rõ bạn vô tâm như thế nào.&nbsp;"
test_001389,"Chỉ cần nghĩ đến hình ảnh một đứa bé 6,7 tuổi đầu phải đứng một mình giữa trời nắng là mình đã ứa nước mắt rồi. Con trẻ không có tội. Ngoài tình cảm Gia đình, tình cảm xã hội thì tất cả các cháu đều là tương lai của đất nước này. Sai hay đúng chưa cần bàn đến thì cũng thấy rằng thương các cháu, tội các cháu lắm bạn ạ."
test_001390,"Bạn nói mắc cười . Ra nội quy là gom vào cái chung.<br/>Mỗi ngày 24 tiếng, mỗi người làm việc theo nhu cầu công việc và khả năng của mình.<br/>Thế ai làm ca 3 ( từ 22 :00- 06:00) thì nhà trường cũng theo à.<br/>Bạn làm từ 13:30 , thì nhà trường họ cũng làm giờ đó.<br/>Kể cả trường quốc tế cũng không ai chiều khiển vô lý đấu."
test_001391,"Ai cũng phải đi làm nhé. Đừng nghĩ bạn khác người ta.<br/>Cả trường bao nhiêu học sinh thì từng đấy các em có gia đình. Sao mọi người theo được, mình thì đủ lí do."
test_001392,"Bạn nghĩ cả trường các bé đi học, đều có người trông hả.<br/>Bạn ép người ta phải trông con bạn. Bạn có thấy ai vô tâm ở đây."
test_001393,Bé nó đã thiệt thòi hơn bạn rồi sao ko thương nó. Lớp 1 còn bé xíu. Trái tim con người đâu?
test_001394,"Chủ thể trường học là của học sinh , thầy cô là những người dạy các em dưới mái trường này thôi . Câu hát từ thuở ấu thơ : Trường của em bé bé ...<br/>tại sao các thầy cô lại cấm các em vào sân trường chơi ?"
test_001395,"Quan điểm cá nhân:<br/>+ Sự việc chưa đến mức cơ quan chức năng phải vào cuộc và làm rùm beng thì nên giải quyết ở phạm vi cấp trường: Ban giám hiệu, Giáo viên, và Phụ huynh, Ban phụ huynh. Còn nếu đã lên đến cấp thành phố như thế này thì những ứng xử không phù hợp với nguyên tắc ""SƯ PHẠM"" cần giải quyết triệt để, tránh cho các trường khác và giáo viên khác.<br/>+ Mấu chốt vấn đề vẫn là ở Nhà trường và giáo viên. Tôi tin, giáo viên không làm thế nếu không có thống nhất chung của nhà trường.<br/>+ Tâm lý con trẻ đã SỢ cô về những việc như thế này thì lỗi là ở Giáo viên và nhà trường chứ không phải về phía gia đình trong vụ việc này. Nhận khuyết điểm và sửa sai; tuyệt đối không được thành kiến đối xử với con thì mới mong có những thay đổi tích cực."
test_001396,"Đúng !<br/>hãy thay đổi từ tư duy và nhận ra thế nào là đạo đức.<br/>Ý thức,tình người.<br/>đừng đùn đẩy lỗi cho nhau<br/>chúng ta hãy dành tất cả vì con trẻ"
test_001397,"Xét về mặt tình cảm thì cô giáo xử lý sự việc quá cứng nhắc và tôi phản đối việc phê bình các bé trước lớp, điều đó khiến các bé dễ bị tổn thương tinh thần, tự ti và mặc cảm với các bạn cùng lớp. Bản thân tôi ngày nhỏ đi học cũng bị phê bình như vậy nên tôi hiểu cảm giác đó như thế nào, thậm chí còn sợ đến trường<br/><br/>Nhưng xét về lý thì cô giáo đúng vì quy định của trường là đúng 13h30 vào học ca chiều, việc đi sớm của các bé sẽ ảnh hưởng đến giấc ngủ của các bé nội trú. Phụ huynh đưa ra lí do vì hoàn cảnh công việc thì cô giáo cũng có hoàn cảnh của cô, cô còn phải lo cho giấc ngủ của nhiều bé khác<br/><br/>Tôi nghĩ sự việc này 3 bên: nhà trường, giáo viên và phụ huynh nên ngồi lại trao đổi để tìm ra hướng xử lý. Ví dụ như có thể dành ra 1-2 lớp học trống để cho các cháu đi học sớm có thể vào đó ngồi, vừa ko ảnh hưởng đến các bạn khác mà vừa có chổ để chuẩn bị bài cho buổi học chiều"
test_001398,
test_001399,"Về lý cũng không được phép như bạn nói<br/>Nếu đã có quy định, thì đúng giờ nhất định nào đó mới mở cổng trường, trước đó bên ngoài cổng nhà trường không liên quan.<br/>Còn khi đã cho vào cổng, thì có thể yêu cầu các cháu ở phòng bảo vệ, hoặc phòng thể chất chẳng hạn, đến giờ mới cho lên lớp để ảnh hưởng đến các cháu đang ngủ<br/>Tóm lại đây là cách làm máy móc, vô cảm"
test_001400,Theo tôi thì 13h30 vào học ca chiều thì 13h15 các bé bán trú cũng phải thức dậy để còn làm vệ sinh cá nhân và vận động một chút cho hết ngái ngủ chứ! 13h các bé không bán trú có thể vào trường và 13h15 có thể vào lớp là phù hợp rồi.
test_001401,"Bạn này nói chuyện 3 phải quá, huề cả làng, chẳng còn gì để nói"
test_001402,
test_001403,"Câu kết luận của bạn cũng giống câu kết luận của bạn trên còn gì, nên bố trí 1-2 phòng cho các học sinh đến sớm. Bản thân bạn nói cách làm máy móc, thì cũng có nghĩa là về lý nó đúng, nhưng chưa linh hoạt. Cái tôi rất đồng tình với bạn chủ thớt là đôi khi mình nhìn theo hướng của mình mình thấy đúng, nhưng mình không hiểu cho hướng của người khác, ai cũng có cái khó của nhau, nên phải ngồi lại với nhau với thiện ý giải quyết. Xã hội nó luôn vận hành như vậy, khi lợi ích được hài hòa và cân bằng thì nó sẽ ổn định."
test_001404,Chú đã có con chưa nếu có rồi hãy nghĩ con của chú sẽ bị ảnh hưởng tâm lý thế nào sau vụ này. Nếu cứ để cháu đứng ngoài cổng trường rồi vào học thì cháu sẽ quên đi nhưng bây giờ thì khó rồi. Tôi chỉ thương cho cháu người lớn ơi hãy trả lại vẻ hồn nhiên cho cháu đi đừng tranh cãi nữa chúng ta đều sai hết rồi.
test_001405,"Nói chung trường học không phải là nơi để ngủ. Trường không có chỗ ăn uống, ngủ nghỉ riêng thì không được phép học bán trú và nội trú."
test_001406,Quy định là 2h vào học; 1h30 là giờ được vào trường/lớp. Sớm nhưng ảnh hưởng đến các em khác. Mọi người đều cần có trách nhiệm chứ ko phải mỗi phía nhà trường.
test_001407,Vậy thì bạn cứ việc đón con về buổi trưa.
test_001408,"Ông nghĩ theo kiểu làm phức tạp thêm vấn đề, cần gì phải 3,4 bên làm gì. Một ngà trường là quá đủ, cốt là tâm sáng"
test_001409,Bạn có đọc đoạn chat của cô và phụ huynh mà bà mẹ này chụp lên không? Bà mẹ này đã nói rõ vì hoàn cảnh nên không thể cho con ăn bán trú. Cô có những lời như ép người ta cho con phải ăn bán trú. Quyền nào không được đi học sớm 15 phút mà đúng về lý. Bạn đến Cty làm việc sớm chút nhưng cứ phải đúng giờ mới mở cửa bạn có ức chế không? Đằng này con bé tí phải đứng nắng với cái nắng ~40 độ thì đến tôi chả có liên quan gì còn bức xúc nói gì đến mẹ của cháu. Nhân đây cũng xin gửi đến các cô nếu không có cái tâm của nghề giáo thì xin đừng làm giáo viên ạ
test_001410,Đọc mà k hiểu ư. Vì cuộc sống mưu sinh nên nhiều phụ huynh phải chở con đi học cùng giờ di làm. Còn bạn khá giả thì k đi làm nên có thời cho con bạn có tuổi thơ đẹp nhất.
test_001411,"Không ai bắt cô giáo của lớp nào phải ra đón học sinh của lớp đó, bạn nói thế là quá nặng nề. Rồi nhà trường có 20 lớp thì bắt 20 cô thức sớm nửa tiếng để dón các cháu à? Chi vậy? Nhà trường chỉ cần 1-2 người đón cac cháu vào 1-2 phòng trống là xong, cô cứ yên tâm lo cho các trò bán trú, các trò khac vẫn an toàn. Có gì đâu mà vẽ ra thành hoàn cảnh cô giáo.<br/>Giờ tôi hỏi bạn nhà trường bố trí thêm 2 người trưc sớm hơn nửa tiếng có cực nhọc lắm không?"
test_001412,"Nếu cứ cứng nhắc như thế thì ngành giáo dục là sự thất bại. Dạy trẻ con tính nhân văn, dạy những đức tính tốt mà cô giáo lại làm thế. Cô giáo như mẹ hiền đâu rồi?"
test_001413,"Cho các cháu ngồi trong sân trường cũng được vậy, lý do gì phải bắt ra ngoài cổng. Đừng nói với tôi là cháu nó thích nghịch nắng nhé"
test_001414,vậy là bạn không tìm hiểu rõ sự việc rồi. Do cháu sợ cô phê bình vì đi học sớm nên cháu tự ra cổng đứng chứ không ai ép buộc cháu cả. Ngay từ đầu bình luận mình đã phản đối việc giáo viên áp dụng hình thức phê bình học sinh gây ảnh hưởng tâm lý đến các cháu rồi.
test_001415,tôi có đề xuất giải pháp ở cuối bình luận giống như bạn nói đó thôi???
test_001416,Đóng tiền cơ sở vật chất như nhau thì cháu không học bán trú cũng phải có quyền vào lớp nghỉ ngơi như nhau.
test_001417,"Tôi chẳng cần phải bàn cãi gì nhiều. Chỉ thấy nhà trường làm việc quá thiếu tính chất chuyên môn của ngành sư phạm. Còn giáo viên thì có lẽ ko hoặc chưa có con! Hãy đặt câu hỏi: có người Cha mẹ nào mà muốn con nhỏ của mình ,giữa trưa nắng mà phải đưa vội tới trường để còn chạy đua với thời gian để trở lại với công xưởng lo chuyện cơm áo gạo tiền? Rất đáng tội cho cháu bé, mong sao cho cháu đừng bị mang vết thẹo của những ngày tháng của tuổi học trò."
test_001418,"Con bạn ngủ chưa đủ giấc mà phải thức dậy bởi âm thanh bạn thấy sao, chuyện gì cũng có nguyên nhân của nó. Đánh giá sự việc phải nhìn từ 2 phía."
test_001419,Nhà trường sai khi không bố trí một số phòng cho các con vào chơi đùa trong đấy không ảnh hưởng đến các bạn bán trú. Chứ cha mẹ nào muốn đưa con đến chơi đùa trên sân trường giữa trưa nắng. Bạn có điều kiện nhưng không phải ai cũng được như bạn. Nên đồng cảm với người khác chứ không nên nói như vậy bạn ạ.
test_001420,Ngủ trưa chứ không phải chưa bạn nhé. Ở đây không nói đến việc là cháu bé có làm ồn không vì nếu nhà trường và cô giáo xử lý có tình hơn thì các cháu đến sớm vẫn được vào trường nhưng sẽ không được làm ồn để ảnh hưởng đến các bạn khác đang ngủ trưa. Tôi cho rằng gvcn và nhà trường đã xử lý vấn đề cứng nhắc và vô cảm
test_001421,Nếu là con bạn tôi nghĩ chẳng bao giờ bạn nói thế.
test_001422,"sao phụ huynh lại đẩy những khó khăn của họ cho nhà trường? việc họ muốn đi làm đúng giờ và đưa con đến trường sớm bắt nhà trường phải chịu trách nhiệm giữ con cho họ Nếu các trường đống cổng và đúng 13h30 mới mở cửa thì sẽ không xảy ra chuyện này. và thức tế là đã có những trường làm như vậy. trong trường hợp đó phụ huynh sẽ làm sao? hãy tự sắp xếp thời gian của bản thân gia đình mình đi, đừng làm ảnh hưởng tới nội qui của trường. phụ huynh có thể cho con học bán trú để khỏi đưa đón chăm ăn uống buổi trưa. chi phí thêm một chút nhưng vẹn cả đôi đường. còn không có khả năng thì nhờ người thân đưa đón hoặc đi làm trễ chút. xin phép thủ trưởng đi trễ vài phút vì hoàn cảnh gia đình khó khăn."
test_001423,"vô lý, đâu phải bạn nào vào cũng ồn. Vào ồn thì sẽ phản ảnh phụ huynh mới đúng, này đi sớm ko cho vào, còn ko cho đi sớm, ko cho đi trể, haizzz đâu phải lúc nào bạn cũng đúng giờ"
test_001424,Con trẻ không có lỗi . Lỗi trong văn bản này là sự trốn tránh đưa đẩy đổ lỗi cho bé. Nhà trường quy định cứng nhắc giáo viên ko thương con trẻ . Lẽ ra nhà trường nên dành 1 phòng trống để cho các trường hợp đặc biệt như bé có chỗ nghỉ trưa giữa trời nắng hay mưa để đảm bảo cho các bé và đó cũng là tình cảm lòng nhân ái mà các thầy cô trồng người cần làm
test_001425,"Không ai muốn con mình chịu khổ cả bạn ạ, nhưng một tháng có cty nào tăng lương cho bạn vì con bạn học bán trú không?. Đối vs bạn vài trăm ngàn đến 1tr tiền bán trú là chuyện nhỏ chỉ bằng bữa ăn sáng của nhiều người nhưng là một khoản lớn trong sinh hoạt của nhiều dân lao động đấy."
test_001426,"Bọn trẻ con khi ngủ có đánh thức cũng không dậy đâu, đừng lo"
test_001427,Bạn thật ích kỷ khi chỉ nghỉ lợi ích cho con bạn. Bạn nên đặt tình huống con bạn vào trường hợp của mẹ Mùi
test_001428,""" Ngủ chưa đủ giấc"" tức ngủ thiếu chứ ko phải ""ngủ trưa đủ giấc"".Bạn đọc chưa kĩ mà chỉnh chính tả người ta."
test_001429,Bạn nói tôi thấy không đúng. Trường phải mở cửa trước chứ. Bé này đi học sớm 15 phút thì có gì sai. Nhà tôi xa tôi sợ trục trặc nên đi học sớm. Đi học trễ thì không cho vào. Đi học sớm chút thì bị bắt đứng trước cửa. Cơ quan bạn sợ tốn tiền điện bắt đúng 7g mới cho vào đi sớm thì đứng trước cổng bạn có thấy vô lý không.
test_001430,Bạn bình luận thiếu tình người quá. Tôi hỏi bạn mấy đứa ở lại được nghĩ ngơi nhiều hơn nhé. Mấy đứa đi về nào thời gian về ăn rồi lại vào mất bao nhiêu thời gian rồi sao không tính. Lớp học là của Trung nhé. Nhà trường có lớp bán trú thì phải làm sao cho nó hoài hoà với nhau. Chứ không được áp đặt như vậy.
test_001431,Thế phía nào nói với bạn các cháu đến sớm bắt buộc phải nô đùa làm ảnh hưởng các cháu đang ngủ? Phìa nào nói với bạn là không thể đón các chàu vào 1 phòng trống để cac cháu nghỉ ngơi? Phía nào nói với bạn là nhà trường không có 1 ai có thể thức thêm nửa tiếng hướng dẫn các cháu?
test_001432,"như thế nào là ảnh hưởng nội quy của nhà trường hả? Giờ làm việc của trường là từ sáng 6h30-7h cho đến khi tan học 17h-18h, bao gồm lun cả giờ trưa, trường có trách nhiệm bảo đảm an ninh, sự an toàn cho các học sinh trong thời gian đó. Ko thể lấy lí do giờ nghỉ trưa là ko thực hiện nghĩa vụ.<br/>Trường tự sắp xếp, điều phối nhân sự để luân phiên nhau trông coi trong giờ nghỉ trưa. Ko lẽ tiền bỏ ra thuê bảo vệ để làm cảnh à. Chưa nói đến các bé đứng ngoài, mà các bé, nhân viên đang trong khuôn viên trường, rủi trong giờ nghỉ trưa có kẻ lẻn vào phá phách, trộm cắp tài sản, bắt cóc thì nhà trường lấy lí do giờ nghỉ trưa ko chịu trách nhiệm à."
test_001433,Vậy là đội sao đỏ không được ngủ trưa hay là chỉ đội sao đỏ được đến sớm vậy bạn ??? Lúc bé đến lớp chẳng phải đội sao đỏ đã ở trường rồi sao ??
test_001434,Bạn có đọc hết bài k vậy. Trước đó bé học bán trú nhưng sau Covid mẹ cháu k đủ tiền đóng nên phải cho cháu ăn ở nhà cho đỡ tốn. K phải ai cũng có đk như bạn nghĩ đâu nếu k vì cơm áo gạo tiền chẳng có ông bố bà mẹ nào phải đội mưa nắng ngày đưa đón con 4 lần trưa về tất bật cơm nước và đua con đến trường sớm đâu. Họ cũng muốn con mình có giấc ngủ trưa chứ nhưng vì k có tiền bạn ạ.
test_001435,"Lại thêm một người chưa có con vào cmt, có đọc bình luận của đọc giả k vậy"
test_001436,"Tôi cũng chẳng hiểu bạn có đọc hết bài không nữa. Nếu có con rồi, mà điều kiện kinh tế bạn cũng không dư dả gì, cũng chẳng nói được như vậy đâu. Có nhiều trường xử lý cực kỳ linh hoạt trong vụ này. Mà vẫn đảm bảo cho cả 2 phía nhà trường, thầy cô và phụ huynh, học sinh."
test_001437,"Không sai, nhưng đừng đẩy trách nhiệm cho người ta phải giữ con bạn.<br/>Kể cả con bạn không về.<br/>Nhưng ngoài giờ đó , đừng bắt ai phải trông."
test_001438,"Dịch Covid cả thế giới kinh tế bị kéo xuống.<br/>Dịch vụ Nhà hàng, khách sạn là đói 3 tháng liền không lương nhé."
test_001439,"Tôi nhớ thời tôi đi học cấp 2, những hôm nào có học cả buổi chiều, bọn học sinh chúng tôi phải ở lại buổi trưa, lúc đó, sân trường, gốc cây là nơi chúng tôi tụ tập nghĩ trưa. Nhiều hôm, cô giáo chúng tôi nhìn thấy, còn gọi chúng tôi vào lớp, vào phòng ban giám hiệu nghĩ, mặc dù cơ sở vật chất trường lớp khi đó rất nghèo nàn, thiếu thốn.&nbsp;"
test_001440,Trường và lớp học phải là nơi nghỉ ngơi chung cho mọi học sinh chuẩn bị cho ca học buổi chiều. Nhà trường thu tiền bán trú phải bố trí nơi ăn ở và ngủ nghỉ riêng.
test_001441,Tất cả học sinh đều có quyền được vào lớp học của mình. Trường tổ chức bán trú thì yêu cầu xây phòng riêng cho các cháu ngủ nghỉ. Không thể cấm học sinh đến lớp sớm đc!
test_001442,"Kinh phí ở đâu ra mà đòi xây phòng riêng vậy bạn? Nếu phải xây cho chỉ những cháu đến sớm đó, thì bố mẹ các cháu có chịu bỏ tiền không?"
test_001443,"Tôi hỏi bạn. Các cháu có đóng tiền quỹ lớp, xây dựng, abc như nhau không? Lớp học là không gian chung, không phải của riêng bán trú. Và cái cách xử lý của cô giáo cũng như BGH trường này là không chấp nhận được."
test_001444,Lớp học không phải phòng ngủ
test_001445,Bạn john wick hiểu sai ý trên rồi.ở đay là xay nha ăn phòng ngủ cho các cháu ở lai chứ kg phải xay phòng cho các cháu kia chơi mà
test_001446,"Kính phí ở đâu ra đó là do nội bộ trường tự nghiên cứu và tìm cách, muốn kính doanh thu tiền mà không dám đầu tư vậy thôi đừng kính doanh mảng đó nữa."
test_001447,"Thế cứ vì cái tình mà vứt bỏ hết quy định thì anh nghĩ xem xã hội này sẽ ra sao? Mỗi nhà một hoàn cảnh, ví dụ có một cháu cứ xung quanh ồn ào thì đau đầu thì tất cả các cháu khác phải im lặng suốt buổi à? Số lượng học sinh đến lớp sớm không nhiều, nên không thể đầu tư cơ sở vật chất, nhân lực để phục vụ trông nom riêng nhóm đó được. Cả ngàn học sinh mà sao chỉ có mỗi bà mẹ đó kêu ca? Anh nghĩ thử xem."
test_001448,"bạn đã có con đi học hay con bạn đi học đã từng đóng tiền xây dựng. quỹ lớp để xây dựng à, nên có hiểu biết một chút"
test_001449,Xin có 10.000 / bé / học kì cho bảo vệ còn khó. Đòi gom tiền xây phòng chờ.&nbsp;
test_001450,"Sợ nhất là các con bị bắt cóc và tai nạn. Thường Bảo vệ nhà trường sẽ không cho các con đi ngược ra cổng khi ba mẹ đã đưa vào bên trong sân trường, nhưng sao trường hợp này không thấy vai trò của Bảo vệ của trường.<br/>Con bé lớp 1, đứng khép nép giữa trời trưa nắng, nhìn thấy thương quá. Chị Mùi đã có linh tính và đã làm đúng khi đã quay trở lại để bảo vệ con."
test_001451,"Chỉ là một chuyện nhỏ nhưng những người làm giáo dục đã không thực sự nghĩ về học sinh. Trường nào giờ cũng có phòng sinh hoạt chung, hội trường, sao ko mở cửa ra để các e đến sớm nghỉ ngơi tránh nắng trong đó."
test_001452,"Đọc tin này mà thấy buồn cho con trẻ quá. Ngày xưa tôi đi học chỉ muốn vào trường sớm, về trễ để có thêm thời gian nô đùa với bạn bè ngoài những giờ học. Vậy mà bây giờ nhà trường cũng không cho hs được những giây phút đó."
test_001453,"Tôi ngày xưa toàn đi học trước 45 hoặc 30 tiếng vì tụi nó đá banh, hôm thì bắn bi"
test_001454,"Ngày xưa khác bây giờ. Ngày xưa tôi học buổi chiều nhưng tôi xách cặp đi khi 10h sáng dù trường chỉ cách nhà mấy trăm mét, đi sớm để được tắm sông suối để được trèo cây hái quả nhưng thời nay không còn an toàn, vừa rồi hai nữ sinh tắm sông ở Ba Vì bị đuối nước bạn và ơ đâu QB nam thanh niên chui vào trường xâm hại bé lớp năm chắc bạn có đọc."
test_001455,Trường là của các con chứ ko phải của các cô và sao đỏ các con có quyền đc vào trong trường
test_001456,"Chỉ thấy trường bé học nghĩ ngắn quá , chỉ nghĩ đến lợi ích của mình. Lỡ như bé bị bắt cóc, bị dụ dỗ rồi cả cuộc đời con sẽ thế nào. Gia đình con sẽ thế nào"
test_001457,"Trời nóng 40 độ, cháu bé đúng là siêu nhân khi tự ra cổng trường phơi nắng, tôi nam 29 tuổi khỏe mạnh làm đồng nhưng cũng không chịu nổi nắng hôm đấy"
test_001458,"Cám ơn chị Mùi, người mẹ dũng cảm. Hành động của chị đã mang lại hạnh phúc cho nhiều trẻ em. Trong đó có cả con tôi."
test_001459,thay vì đồng hành cùng chị ấy thì bạn cố kiếm thêm 5-700k để con học bán trú cho con nó bằng bạn bằng bè cho con đỡ cảnh phơi nắng ngoài đường giữa trưa hè đi
test_001460,Tôi đi lượm ve chai 5_ 700 k khó lắm . Nhưng dù tôi có tiền tôi cũng không thể không đồng hành cùng chị ấy. Tôi không ủng hộ những cái vô tính người như vậy
test_001461,"Các cháu đến sớm chơi đùa sẽ làm ảnh hưởng các cháu bán trú đang ngủ, nên cấm gây ồn là đúng. Ở đâu cũng cần phải có kỷ luật. Bố mẹ nào cũng chỉ biết vì mình như bà mẹ này thì các bố mẹ khác phải làm sao?"
test_001462, Khi đến sớm mà nô đùa ảnh hưởng giờ nghỉ trưa của các bạn khác mới sai bạn nhé. Còn em HS này có quậy phá nghịch ngợm gì đâu?
test_001463,bạn có hiểu vấn đề ko thế. Cấm lên lớp thì ok thôi. Nhưng đây là đuổi ra khỏi trường để các cháu ở ngoài nắng 4-50 độ đấy. Là con bạn thì bạn sẽ nghĩ sao.
test_001464,Quy định không hợp lý phải bỏ chứ sao lại đem kỷ luật ra cho mấy đứa trẻ con vậy?
test_001465,"@John Wick: Trường học là của học sinh, trong giờ học sinh có quyền ở đó. Nếu k muốn hs ồn ào thì có thể hướng dẫn tụi nhỏ ở đâu đó trong trường, k thể để hs ở ngoài đường dưới nắng 40 độ được. Hoàn cảnh bạn tốt, con bạn được ăn ngủ ngon lành, nhưng có những hs không dc như con bạn đâu."
