id,text
test_000191,"Nói chung là bó tay với ông này luôn. FDA đã cảnh báo là Chloroquine và Hydroxychloroquine có thể gây rối loạn điện tim, cụ thể là Hội chứng QT kéo dài (QT Interval Prolongation), cho nên CHỈ ĐƯỢC PHÉP sử dụng dưới sự giám sát chặt chẽ của bác sĩ, và mới đang được thử nghiệm lâm sàng chứ chưa xác định được có tác dụng với COVID-19 hay không. Những người bị bệnh tim mạch và các bệnh lý nền thì càng không được dùng. (Theo Advisory Board)<br/><br/>&nbsp;"
test_000192,"Số người Mỹ chết chả mấy mà quá 100k, thật đáng sợ."
test_000193,Sao ông ấy gan thế nhỉ? Thuốc đó độc lắm mà?
test_000194,"Độc khi sử dụng không có liều lượng và không được monitor (kiểm tra máu, men gan, các chỉ số sinh học) khi sử dụng. Thuốc trọ sốt rét là thật nhưng có tác dụng phụ nên phải theo dõi rất kỹ."
test_000195,Người VN đa số nghĩ ông dại. Không đơn giản vậy đâu . Ông nói gì làm gì cũng có tác động lớn của cả thế giới đấy.
test_000196,Tôi ko rành y học nhưng biết 1 điều đơn giản là thuốc 7 phần dược 3 phần độc. Ko những thế dùng nhiều thì cơ thể sinh ra kháng thuốc
test_000197,"Nếu bạn trong ổ dịch hay đang mắc bệnh dùng thuốc này chưa chắc sẽ hết, nhưng mắc bệnh cúm tàu khả năng cao sẽ chết, tại sao ko thử.<br/>Nhưng những nơi chưa bùng phát dịch, hay có người nhiễm thì chỉ cần tăng cao sức đề kháng như vận động, ăn thức ăn giàu vitamin."
test_000198,Rõ ràng phải thừa nhận rằng lần dịch bệnh này vai trò của WHO quá mờ nhạt. Hầu hết khuyến cáo họ đưa ra đều quá chậm hoặc theo phía Tq
test_000199,"Về minh bạch thông tin thì đúng là TQ và WHO quá ít thông tin cho thế giớ, các kênh thông tin ko chính thức còn giúp ng dân biết nhiều hơn."
test_000200,"450 triệu và 40 triệu một năm giữa hai cường quốc nhất và nhì thế giới ! Dẫu biết sự so sánh như vậy là khập khiễng, nhưng đóng góp như thế xem ra ông Trump có quyền, lí do để được đòi hỏi nhiều hơn về lợi ích, kể cả sự minh bạch, sáng tỏ và công bằng về thông tin, sách lược từ WHO !"
test_000201,"Bạn khó tính quá, WHO đã hai lần đổi tên cho con virus thành công rồi còn gì"
test_000202,"Dịch bệnh hòan toàn mới, đâu phải ai cũng lường hết được. WHO có chậm trễ nhưng cũng đã nâng mức nguy hiểm sau 2 tuần TQ bùng dịch. Còn Mỹ thì sau đó 1 tháng mới ban bố tình trạng khẩn cấp. Mỹ quá chậm chạp mà chỉ muốn đổ lỗi thôi."
test_000203,Rất thích sự thẳng thắn của TT Trump
test_000204,Ngông cuồng và ngạo mạn chứ thẳng thắn cái gì? Thử hỏi ông ta làm được cái gì rồi mà đi chỉ trích kẻ khác.
test_000205,Nhỏ miệng đi bạn. Lắng nghe nhiều hơn.
test_000206,"Cái này không có gì là ngông cuồng cả, người ta chỉ nói lên quan điểm cá nhân của mình"
test_000207,"Đến giờ này mà ông Trump còn cho biết mình đang dùng thuốc sốt rét thì chịu. Mấy bạn cuồng Trump nên cẩn thận nhé, đừng dại dột mà bắt chước ông ấy uống thuốc. Rất nguy hiểm chứ không đùa đâu."
test_000208,Bạn nhắm mắt hay mắt bạn có vấn đề hay sao mà kg thấy Trump làm được cái gì? Ông ấy đã làm được nhiều việc hơn bất kỳ tổng thống Mỹ nào trước đây nha bạn
test_000209,Bạn muốn biết cứ hỏi người Mỹ đi
test_000210,Bản thân bạn làm được cái gì rồi mà chỉ trích kẻ khác. Ông Trump thẳng thẳng thắn chỉ trích người khác và bạn không đồng ý bảo ông ấy ngông cuồng ngạo mạn thì bây giờ tôi cũng nói bạn như vậy thôi vì bạn đang thẳng thắn chỉ trích ông ấy mà.
test_000211,"""Hầu hết số tiền được sử dụng để thực hiện các chiến dịch loại bỏ bệnh bại liệt và hỗ trợ y tế, dinh dưỡng cho châu Phi."" Đề nghị Mỹ đứng ra tự quản lý ngân quỹ và tài trợ trực tiếp cho châu Phi vì họ thực sự cần số tiền này, đừng nên giao cho một tổ chức kém năng lực như WHO nữa."
test_000212,Cắt là đúng. 40tr củng là quá nhiều.
test_000213,MỸ đóng 40tr usd vẫn là cao nếu tính trên số dân.
test_000214,"Nếu theo số dân thì 10 triệu là hợp lý vì TQ 1,4 tỷ dân đóng 40 triệu, Mỹ dân số bằng 1/4 TQ thì 10 triệu là ok."
test_000215,
test_000216,"Hy vọng TRUMP tái đắc cử TT- Mỹ, để ông ấy có đủ thời gian đòi lại sự công bằng cho Mỹ và thế giới."
test_000217,"Trump mà tái đắc cử thì Mỹ sẽ tiếp tục chống dịch theo kiểu ""cúm mùa"" và ""bác sĩ theo trực giác"" . Lúc đó tình hình sẽ ko chỉ là thiếu khẩu trang nữa mà còn nghiêm trọng hơn"
test_000218,Bạn là nhà tiên tri à?
test_000219,Khẩu Trang không đeo còn khuyên người dân không nên đeo thì chịu với cách phòng bệnh của Trump
test_000220,"Phải tôi thì tôi cũng cắt giảm. Cắt giảm là cắt giảm, đổ lỗi là việc khác."
test_000221,Ủng hộ Mỹ rút khỏi WHO. Mong ngài Trump làm ngay chứ nói nhiều chả ai nghe đâu
test_000222,Mỹ mà rút khỏi WHO mới là thiệt thòi cho thế giới. Họ chỉ mới cắt giảm thôi thì không có tiền lượng để trả cho mấy ông kia rồi.<br/>Còn quốc gia nào sai phạm liên tiếp mà vẫn ở trong WHO mới là thiệt thòi cho cả nhân loại.<br/>Bao biện mà kiến thức thế này thì mắc cười thiệt.
test_000223,Bao giờ mới hết bài ca họ ...đổ tên... thừa đây?
test_000224,"Hơn 100 nước đòi điều tra thì không thể là đổ thừa đâu, đừng ca bài ca cũ rích ấy nữa."
test_000225,đổ gì thừa gì ? đọc hết toàn bộ tin tức từ đầu đại dịch tới giờ để nắm lại tình tiết đi ông !
test_000226,"Mỗi nước có nền tảng chính trị riêng. Ví dụ TT Mỹ muốn ban hành lệnh cấm đi lại toàn đất nước mà Hạ Viện, Thượng Viện hay Thống đốc các bang không đồng ý thì cũng không thể."
test_000227,Bầu cử xong nha bạn :)
test_000228,"Virut từ Mỹ hả bạn ? Đừng chỉ trính họ chậm chạp,hãy nhìn sang Nga đóng cửa sớm nhất giờ dành vị trí số 2 rồi."
test_000229,"Những gì một Chính Trị gia làm và nói đều có lý do cả bạn ah, quan trọng là tầm nhìn của mỗi người xa đến đâu..."
test_000230,Ồ vậy những nước chống dịch tốt nhưng vẫn bị thiệt hại kinh tế nặng nề thì sao hả bạn?? Họ phải chấp nhận như điều đó là lẽ đương nhiên à?? https://vnexpress.net/gan-120-nuoc-ung-ho-dieu-tra-covid-19-4101333.html Trong 120 này chắc chắn có nước chống dịch tốt nữa nhé bạn
test_000231,"Ông biết bao nhiêu mạng người không,bao nhiêu tiền không, hãy xem tin tức rồi bình luận."
test_000232,"Suốt từ đầu mùa dịch Trump chỉ toàn đổ lỗi. Trong khi các nước khác ra sức chống dịch miệt mài thì Mỹ vỡ trận và vẫn không ngừng đổ lỗi. 100 nước đòi điều tra cũng là những nước chủ quan và thiệt hại nặng nhất, mà điển hình là Mỹ và Châu Âu. Nơi tự do cá nhân và kinh tế được đặt cao hơn cả lợi ích sức khỏe cộng đồng."
test_000233,Họ bỏ ra 450 triệu USD nó không phải là con số nhỏ. Tính ta nó có thể xây một toà nhà cao tầng trên 60 tầng đó. Mà họ chi hàng năm chứ không phải một lần. Vậy họ có quyền nói WHO không?
test_000234,"Đọc hết rồi. Tóm tắt tình hình 2 bên nè:<br/>- WHO: Thời gian đầu có vẻ coi nhẹ Covid19. Có thể do lý do chủ quan nhưng cũng có thể chỉ đơn giản là do bệnh dịch mới nên thông tin chưa đầy đủ chính xác. Thời gian sau (khoảng 1-2 tuần) thì thay đổi cái nhìn về Covid19, nâng mức cảnh báo lên ""khẩn cấp toàn cầu"" (cuối tháng 1), rồi lên ""đại dịch"" (giữa tháng 3) dựa theo đánh giá tình hình hiện tại của WHO. Liên tục nhắc nhở và lo ngại về sự chủ quan, ""dân chủ"" của Mỹ và phương Tây sẽ làm lây lan dịch bệnh (điều đã trở thành sự thật).<br/>- Trump: Liên tiếp diễn thuyết bài ca ""Virus ko đáng sợ, nó sẽ tự mất đi"" trong suốt 3 tháng. Khi WHO nâng cảnh báo lên ""khẩn cấp toàn cầu"" thì vẫn còn ca ngợi WHO lẫn TQ kiểm soát bệnh dịch tốt và vẫn so sánh Covid19 với ... cúm mùa. Cho đến giữa tháng 3, khi tình hình dịch bệnh đã quá nghiêm trọng (top 1 thế giới) thì bắt đầu bài ca ... đỗ lỗi cho WHO và TQ.<br/>Như vậy thì ai mới là người đáng trách nhất đây? WHO có thể chưa làm tốt nhiệm vụ của mình thật. Thế còn ngài Trump vĩ đại thì đã làm được cái gì cho chính nước Mỹ vậy?"
test_000235,khi chưa có kết quả điều tra chính thức thì không nên đổ thừa nhé
test_000236,"Ông liệt kê ra cho đủ hơn 100 quốc gia mà ông cho là những nước chủ quan và thiệt hại nặng nhất nhé.<br/>Nói phải có sách, mách phải có chứng. Đừng để người khác cười cho."
test_000237,có ông mới ca những từ cũ rích này hoài nè
test_000238,ông kể tên hết 120 nước kêu gọi điểu tra t xem coi phải những nước đó đểu chị thiệt hại nặng ko?
test_000239,"Mỹ bỏ tiền vào WHO cũng như bạn bỏ tiền thuê bảo vệ và bạn phải được bảo vệ cảnh báo nguy cơ và chặn đứng nguy hiểm đối với bạn, bảo vệ không làm được thì bạn nghi sao và làm sao?"
test_000240,bạn trả lời giúp mình tại sao Trung quốc phong tỏa trong nước nhưng lại khuyến cáo các nước khác không cấm công dân nước họ. Họ để dân họ đi khắp thế giới lây bệnh. Và thời gian đầu nói virus không lây từ người qua người ?
test_000241,dài lắm bạn trừ phi cho trump làm thêm một nhiệm khì nữa thì bài ca này sẽ chấm dứt và sẽ có bài ca mới thôi...:)
test_000242,"Bài ca đổ thừa còn dài, ít nhất phải hết 2020 mới biết hết bệnh đổ hay chưa."
test_000243,"Bạn nói đúng đấy! Trách TQ là nguồn lây nhiễm, trách WTO không thể hiện tích cực... nhưng cuối cùng vẫn phải trách Mỹ đã quá chủ quan xem nhẹ dịch bệnh; biến một nước nhiễm sau lại thành top 1 thế giới!"
test_000244,Vậy bạn đã đọc trước khi được nâng bước lên khẩn cấp toàn cầu thì bao nhiêu người TQ đã âm thầm đi vào nước Mỹ chưa? Và nếu vì dân chủ mà chủ quan làm lây lan dịch thì tại sao Nga là nước đầu tiên đóng cửa với dịch sao giờ này vẫn lây lan!!!??
test_000245,Khi nào họ thấy ổn.
test_000246,Lúc bắt đầu dịch khi nước Mỹ chưa có ca lây nhiễm thì không thấy nói gì đến khi toang cả nước thì đổi tại anh này em kia. Chán Trump
test_000247,"Nhưng mà ông ấy có quyền đổ lỗi, vì cho dù chống dịch tốt, phong tỏa cách ly vẫn gây thiệt hại kinh tế nặng nề và thất nghiệp, ở TQ phong tỏa cách ly cũng thất nghiệp quá trời kìa"
test_000248,Chịu khó Theo dõi tinh hình từ ban đầu rồi phán nhé
test_000249,Chán Trump thì Trump vẫn cứ là TT Mỹ.
test_000250,"Bạn hài hước nhỉ, chưa có ca lây nhiễm thì la là la cái gì hả bạn?"
test_000251,Có nguyên nhân mới có hệ quả. Lúc chưa có gì thì lấy lý do gì chỉ trích WHO? Bạn suy nghĩ sao hay vậy?
test_000252,"Đọc bài mà khg hiểu gì cả, Trump gọi WHO dưới áp lực của TQ đã ngăn khg mời Đài Loan tham gia nên mới gọi đó là con rối của TQ, khg phải đang nói về dịch bệnh. Bài ca của bạn xưa cũ quá rồi."
test_000253,"Cứ tính trên đầu người dân mà đóng TQ đóng 40tr cho hơn 1,6 tỉ dân. Thì Mỹ cũng chia đầu người và đóng vậy cho công bằng :D ."
test_000254,"WHO toàn là những người của Mỹ đưa vô, sao lại gọi là con rối của TQ nhỉ? Khó hiểu quá."
test_000255,Sao bạn biết toàn là người của Mỹ đưa vô???
test_000256,Đọc thêm tin tức về tổ chức WHO đi bạn.
test_000257,"""WHO toàn là những người của Mỹ đưa vô "" Thông tin lấy ở đâu ? Dẫn chứng đi bạn !"
test_000258,victorhuynh dựa vào đâu nói toàn là người của Mỹ đưa vào
test_000259,Bạn đưa tên những người nào mà do Mỹ đưa vô làm trong ban điều hành của WHO nhé.<br/>Đọc những link này để hiểu xem ông tổng giám đốc WHO do ai đưa vào.<br/>https://vnexpress.net/them-hoai-nghi-ve-dong-co-who-tan-duong-trung-quoc-4080321.html<br/>https://vnexpress.net/tranh-cai-ve-who-ca-ngoi-trung-quoc-chong-dich-4053243.html<br/>https://vnexpress.net/tong-giam-doc-who-bi-to-giau-dich-nam-2017-4083759.html
test_000260,Từ khi dịch tới giờ chưa thấy người đứng đầu nước nào ồn ào như ông này
test_000261,"Cả thế giới hơn 300k người chết oan ức , ko ồn sao đc , phải tìm rõ nguyên nhân vì đâu covid phát tán ra thế giới"
test_000262,Tình báo Mỹ còn chưa tung được bằng chứng virus do phòng thí nghiệm TQ tạo ra thì đòi WHO biết TQ nói thiệt hay xạo? Người ta là chuyên gia y tế chứ không phải chuyên gia tình báo nhé.
test_000263,Vì WHO là chuyên gia y tế nên mới khẳng định giùm TQ là nCoV không lây từ người sang người đấy !
test_000264,Comment thể hiện trình độ của bạn
test_000265,Ủng hộ mỹ rút khỏi WHO số tiền 450 triệu đóng góp hàng năm nên hỗ trợ trực tiếp cho những nơi cần hơn là thông qua 1 tổ chức kém cỏi
test_000266,"có lẽ cần có một tổ chức mới nên được thành lập nhằm hoạt động song song với who, nhưng do hoa kì dẫn dắt, sẽ thấy được ai đang thao túng who??"
test_000267,Chỉ nên tài trợ cho WHO khoảng 20 triệu mỗi năm thôi. 430 triệu còn lại dùng để viện trợ y tế cho những nước kém phát triển sẽ thực tế hơn.
test_000268,"Nhớ lúc dịch chưa bùng phát, ngày nào lên đọc báo cũng thấy WHO cảnh báo nghiêm trọng, còn ông Trump thì nói không đến mức đó, thế giới làm quá cơ mà. Sao giờ lại đổ lỗi ngày kia."
test_000269,"WHO dùng tiền đóng góp của các nước giàu để phòng chống bệnh tật ở các nước nghèo. Việt Nam là một trong số các nước được thụ hưởng các dự án của WHO, hàng triệu người Việt đã được WHO hỗ trợ điều trị các bệnh như AIDS, lao, tim mạch, ung thư...WHO không có lỗi gì với Việt Nam. Vậy mà nhiều bạn hùa vào cùng Trump kết tội họ như quan toà. Kể cũng lạ."
test_000270,Có nguyên nhân mới có hệ quả. Lúc chưa có gì thì lý do gì mà chỉ trích WHO? Cách suy nghĩ của bạn thật thú vị.
test_000271,Bài ca này nghe quài ko hết nhỉ.
test_000272,"Không ai thay thế được Mỹ, nhưng rồi không mợ chợ cũng đông. Mong đừng nóng thêm nữa"
test_000273,Cám ơn ông Trump. Hãy làm những việc ông thấy cần thiết cho nước mỹ và thế giới
test_000274,Hy vọng Nga đã qua đỉnh dịch. Nếu t có điều kiện t sẽ du lịch ở Nga ít nhất một lần trong đời
test_000275,"Tuy nhỏ nhoi, Nhưng thể hiện tấm chân tình"
test_000276,Vui quá mong vn ngày càng hội nhập với bạn bè quốc tế.
test_000277,"Tuyệt vời, tự hào hai tiếng Việt Nam!"
test_000278,"Việt Nam ủng hộ không cần bất kỳ ai đó phải ca ngợi hay cảm ơn, vì chúng tôi làm tất cả từ cái tâm, sự bảo dung,giản dị của người Việt."
test_000279,"Việt Nam vận dụng rất tốt câu nói "" một miếng khi đói bằng một gói khi lo"""
test_000280,"Việt Nam tôi đó, nghèo tiền bạc chứ lúc nào cũng giàu tình người. Một miếng khi đói bằng 1 gói khi no."
test_000281,"Đại dịch xảy ra cũng là cơ hội để chúng ta tăng cường hình ảnh của mình với thế giới. Mong rằng hai chữ ""Việt Nam"" sẽ được bạn bè thế giới nhắc đến nhiều hơn nữa và nhớ đến những hình ảnh tốt đẹp về đất nước và con người chúng ta"
test_000282,Yêu lắm Việt Nam ơi
test_000283,Tuy rằng đất nước chưa giàu<br/>Nhưng mà tình nghĩa khó đâu sánh bằng<br/>Thương người thân thiện nghĩa nhân<br/>Sẵn sàng giúp đỡ khỏi cần ai xin...
test_000284,Biến mất bằng cách nào?
test_000285,Bằng một cách nào đó rất thần kỳ ^.^
test_000286,Đúng là cha nào con nấy. Giống như Trump đã từng huyênh hoang phát biểu: đến tháng tư ncov sẽ tự biến mất!
test_000287,Nhà trump thích đọc chuyên cổ tích nhỉ
test_000288,Sẽ biến mất một cách diệu kỳ.
test_000289,là thần thánh sao ?
test_000290,Đây đích thị là cha con rồi. Ko cần phải xét nghiệm.
test_000291,Cậu này mê phim thần thoại .
test_000292,Dù virut xuất phát từ đâu nhưng cả thế giới cũng cần có câu trả lời thích đáng và thực tế. Tôi ủng hộ việc điều tra minh bạch.
